fotograma,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,matricula_en_su_caso,conf_matricula,mx1,my1,mx2,my2,texto_OCR,texto_VLM
7,car,0.5682990550994873,5,1283,319,1323,344,,,,,,,,
7,person,0.4836077094078064,4,981,297,1013,376,,,,,,,,
7,plate,0.8235823512077332,6,1809,402,1869,417,plate,0.8235823512077332,1809,402,1869,417,OCR_ERROR,VLM-Simulado
8,bus,0.9589716196060181,1,1385,83,1919,462,,,,,,,,
8,car,0.8594934344291687,2,1316,311,1391,369,,,,,,,,
8,car,0.6153899431228638,3,1230,313,1275,345,,,,,,,,
8,car,0.5664333701133728,5,1283,319,1322,344,,,,,,,,
8,person,0.5128298401832581,4,982,297,1015,367,,,,,,,,
8,plate,0.38628333806991577,6,1796,401,1855,416,plate,0.38628333806991577,1796,401,1855,416,OCR_ERROR,VLM-Simulado
9,bus,0.9588651657104492,1,1383,88,1919,463,,,,,,,,
9,car,0.8460559844970703,2,1315,311,1388,369,,,,,,,,
9,car,0.6421463489532471,3,1230,314,1274,345,,,,,,,,
9,car,0.5488468408584595,2,1283,319,1321,344,,,,,,,,
9,person,0.4516492486000061,4,985,297,1018,373,,,,,,,,
9,plate,0.681333601474762,6,1782,400,1842,414,plate,0.681333601474762,1782,400,1842,414,OCR_ERROR,VLM-Simulado
10,bus,0.9544793963432312,1,1382,92,1919,460,,,,,,,,
10,car,0.8392030000686646,2,1313,312,1387,368,,,,,,,,
10,car,0.5971073508262634,3,1231,314,1273,344,,,,,,,,
10,car,0.5721733570098877,2,1283,320,1321,344,,,,,,,,
10,person,0.37158289551734924,4,987,298,1019,371,,,,,,,,
10,person,0.33471453189849854,4,985,298,1013,360,,,,,,,,
10,person,0.29048970341682434,4,974,299,993,353,,,,,,,,
10,plate,0.7127389311790466,6,1768,399,1829,413,plate,0.7127389311790466,1768,399,1829,413,OCR_ERROR,VLM-Simulado
11,bus,0.9516652822494507,1,1381,96,1919,458,,,,,,,,
11,car,0.8222823739051819,2,1313,312,1385,368,,,,,,,,
11,car,0.711502730846405,3,1230,314,1271,344,,,,,,,,
11,car,0.551198422908783,2,1283,320,1320,344,,,,,,,,
11,person,0.4436987638473511,4,989,298,1018,371,,,,,,,,
11,motorcycle,0.3114532232284546,4,991,331,1016,374,,,,,,,,
11,plate,0.6808597445487976,6,1757,398,1814,411,plate,0.6808597445487976,1757,398,1814,411,OCR_ERROR,VLM-Simulado
12,bus,0.9504112601280212,1,1380,100,1917,457,,,,,,,,
12,car,0.8222072124481201,2,1313,313,1383,368,,,,,,,,
12,car,0.7263962030410767,3,1230,314,1270,345,,,,,,,,
12,car,0.539793074131012,2,1283,320,1319,344,,,,,,,,
12,person,0.3794628083705902,4,990,298,1021,372,,,,,,,,
12,plate,0.6744087934494019,6,1744,396,1803,410,plate,0.6744087934494019,1744,396,1803,410,OCR_ERROR,VLM-Simulado
13,bus,0.946690022945404,1,1377,103,1912,457,,,,,,,,
13,car,0.8318790793418884,2,1313,313,1381,367,,,,,,,,
13,car,0.7059385180473328,3,1229,315,1269,345,,,,,,,,
13,car,0.604226291179657,2,1283,319,1320,345,,,,,,,,
13,person,0.38439860939979553,4,992,300,1020,371,,,,,,,,
13,plate,0.3440173864364624,6,1735,395,1793,409,plate,0.3440173864364624,1735,395,1793,409,OCR_ERROR,VLM-Simulado
14,bus,0.9471539258956909,1,1375,107,1895,454,,,,,,,,
14,car,0.8177416324615479,2,1312,314,1379,366,,,,,,,,
14,car,0.6616195440292358,3,1229,315,1267,345,,,,,,,,
14,car,0.5960835218429565,2,1283,319,1319,344,,,,,,,,
15,bus,0.942626416683197,1,1374,110,1880,452,,,,,,,,
15,car,0.8165068030357361,2,1312,314,1378,366,,,,,,,,
15,car,0.5893213152885437,2,1283,319,1319,344,,,,,,,,
15,car,0.5808025598526001,3,1228,314,1266,345,,,,,,,,
15,person,0.3553992509841919,4,998,303,1023,372,,,,,,,,
16,bus,0.9510027766227722,1,1373,113,1871,448,,,,,,,,
16,car,0.796080470085144,2,1310,314,1377,366,,,,,,,,
16,car,0.6303474307060242,3,1227,314,1266,344,,,,,,,,
16,car,0.610660970211029,2,1283,320,1320,344,,,,,,,,
16,person,0.3089190423488617,4,999,306,1024,372,,,,,,,,
16,person,0.306488037109375,4,999,297,1029,369,,,,,,,,
17,bus,0.9443928003311157,1,1372,116,1863,446,,,,,,,,
17,car,0.7856685519218445,2,1309,314,1377,366,,,,,,,,
17,car,0.6860441565513611,3,1227,315,1266,344,,,,,,,,
17,car,0.5334290266036987,2,1283,319,1319,344,,,,,,,,
17,person,0.3875943422317505,4,999,307,1027,372,,,,,,,,
18,bus,0.9463521242141724,1,1370,118,1848,444,,,,,,,,
18,car,0.773093581199646,2,1308,314,1374,366,,,,,,,,
18,car,0.6688550710678101,3,1227,315,1266,344,,,,,,,,
18,car,0.46194562315940857,2,1283,318,1317,344,,,,,,,,
18,person,0.31229954957962036,4,1001,307,1027,372,,,,,,,,
19,bus,0.9497807621955872,1,1369,122,1835,444,,,,,,,,
19,car,0.7640285491943359,2,1307,314,1374,366,,,,,,,,
19,car,0.6323621869087219,3,1226,314,1265,344,,,,,,,,
19,car,0.47245219349861145,2,1283,318,1317,344,,,,,,,,
20,bus,0.9579514265060425,1,1368,126,1821,442,,,,,,,,
20,car,0.7616302967071533,2,1308,314,1372,365,,,,,,,,
20,car,0.556979238986969,3,1227,313,1264,344,,,,,,,,
20,car,0.46350258588790894,2,1283,318,1316,344,,,,,,,,
20,bus,0.2893517017364502,2,1260,303,1288,336,,,,,,,,
21,bus,0.9537999033927917,1,1367,128,1813,442,,,,,,,,
21,car,0.7487786412239075,5,1308,314,1371,365,,,,,,,,
21,car,0.5920515060424805,2,1226,313,1263,344,,,,,,,,
21,car,0.49715736508369446,5,1283,319,1315,344,,,,,,,,
21,person,0.3390774726867676,4,1005,319,1033,372,,,,,,,,
21,bus,0.2673472762107849,2,1260,303,1288,336,,,,,,,,
22,bus,0.9509932994842529,1,1368,131,1802,440,,,,,,,,
22,car,0.7421057224273682,5,1308,314,1370,365,,,,,,,,
22,car,0.6793283224105835,2,1225,315,1263,344,,,,,,,,
22,person,0.5777461528778076,4,1008,319,1030,373,,,,,,,,
22,car,0.5098397135734558,5,1283,319,1314,344,,,,,,,,
22,bus,0.33002233505249023,2,1259,303,1288,335,,,,,,,,
23,bus,0.9480350017547607,1,1363,134,1791,439,,,,,,,,
23,car,0.7781416177749634,5,1307,314,1368,365,,,,,,,,
23,car,0.7122843861579895,2,1225,317,1263,344,,,,,,,,
23,car,0.5343087315559387,5,1283,319,1313,344,,,,,,,,
23,person,0.4423392415046692,4,1009,319,1031,372,,,,,,,,
23,bus,0.3014393448829651,2,1259,304,1288,335,,,,,,,,
24,bus,0.9495245814323425,1,1363,137,1782,438,,,,,,,,
24,car,0.7934967279434204,5,1306,315,1366,364,,,,,,,,
24,car,0.7385090589523315,2,1225,318,1262,344,,,,,,,,
24,person,0.5567168593406677,4,1009,312,1034,372,,,,,,,,
24,car,0.518988311290741,5,1283,319,1312,344,,,,,,,,
24,bus,0.3463138937950134,2,1259,304,1288,336,,,,,,,,
25,bus,0.9442662000656128,1,1363,139,1774,435,,,,,,,,
25,car,0.7837920188903809,5,1306,316,1366,365,,,,,,,,
25,car,0.7027464509010315,2,1225,319,1262,344,,,,,,,,
25,person,0.6364948153495789,4,1011,305,1034,371,,,,,,,,
25,car,0.5582395195960999,5,1284,322,1313,345,,,,,,,,
25,person,0.4860847294330597,4,980,301,996,345,,,,,,,,
25,bus,0.407624214887619,2,1260,305,1290,338,,,,,,,,
26,bus,0.9434395432472229,1,1362,141,1766,434,,,,,,,,
26,car,0.7828316688537598,5,1305,317,1364,364,,,,,,,,
26,car,0.7078626155853271,2,1226,321,1261,344,,,,,,,,
26,person,0.5696480870246887,4,1010,303,1036,370,,,,,,,,
26,car,0.5653374195098877,5,1284,323,1314,344,,,,,,,,
26,person,0.5001378059387207,4,979,300,997,345,,,,,,,,
26,bus,0.4250730872154236,2,1260,305,1289,339,,,,,,,,
27,bus,0.9455043077468872,1,1359,143,1756,434,,,,,,,,
27,car,0.7689288258552551,5,1306,317,1363,364,,,,,,,,
27,car,0.7012457251548767,2,1226,322,1261,344,,,,,,,,
27,person,0.6759839653968811,4,1012,299,1039,370,,,,,,,,
27,car,0.5966973304748535,5,1284,322,1314,344,,,,,,,,
27,person,0.5439352989196777,4,979,299,998,347,,,,,,,,
27,bus,0.43477553129196167,2,1259,305,1289,340,,,,,,,,
27,plate,0.5751977562904358,7,1613,381,1665,394,plate,0.5751977562904358,1613,381,1665,394,OCR_ERROR,VLM-Simulado
28,bus,0.9452001452445984,1,1359,147,1747,433,,,,,,,,
28,car,0.7756977677345276,5,1305,316,1361,364,,,,,,,,
28,car,0.6845701336860657,2,1226,322,1261,344,,,,,,,,
28,person,0.5974709391593933,4,1012,298,1039,367,,,,,,,,
28,car,0.568183958530426,5,1285,321,1314,344,,,,,,,,
28,person,0.4799586534500122,4,979,299,998,346,,,,,,,,
28,bus,0.44871923327445984,2,1260,304,1289,340,,,,,,,,
28,plate,0.6550728678703308,7,1606,381,1654,393,plate,0.6550728678703308,1606,381,1654,393,OCR_ERROR,VLM-Simulado
29,bus,0.9421457648277283,1,1357,149,1740,433,,,,,,,,
29,car,0.7830014824867249,5,1305,316,1360,364,,,,,,,,
29,car,0.6932910680770874,2,1226,322,1261,343,,,,,,,,
29,car,0.538041353225708,5,1285,320,1313,344,,,,,,,,
29,person,0.51612389087677,4,1013,302,1040,369,,,,,,,,
29,bus,0.4700673222541809,2,1259,305,1289,340,,,,,,,,
29,person,0.4253322184085846,4,979,300,996,347,,,,,,,,
29,plate,0.7412725687026978,7,1601,380,1648,392,plate,0.7412725687026978,1601,380,1648,392,OCR_ERROR,VLM-Simulado
30,bus,0.943737268447876,1,1355,149,1730,429,,,,,,,,
30,car,0.8011728525161743,5,1304,315,1359,364,,,,,,,,
30,car,0.6305336356163025,2,1226,322,1261,343,,,,,,,,
30,person,0.5488351583480835,4,1015,302,1041,368,,,,,,,,
30,bus,0.45079120993614197,2,1259,305,1289,339,,,,,,,,
30,car,0.4278091788291931,2,1286,318,1313,344,,,,,,,,
30,person,0.40276479721069336,4,979,299,996,345,,,,,,,,
30,plate,0.6201308369636536,7,1595,379,1642,390,plate,0.6201308369636536,1595,379,1642,390,OCR_ERROR,VLM-Simulado
31,bus,0.9419671297073364,1,1354,152,1724,429,,,,,,,,
31,car,0.7926757335662842,2,1304,316,1357,363,,,,,,,,
31,car,0.6024464964866638,3,1226,321,1261,343,,,,,,,,
31,car,0.4777009189128876,2,1285,318,1313,344,,,,,,,,
31,bus,0.4450647830963135,2,1259,304,1289,339,,,,,,,,
31,person,0.4070068299770355,4,1016,303,1044,370,,,,,,,,
31,person,0.3815523386001587,4,979,300,995,345,,,,,,,,
31,person,0.3534224331378937,4,982,301,998,344,,,,,,,,
31,person,0.2513549029827118,4,1017,320,1042,371,,,,,,,,
31,plate,0.509719967842102,7,1588,378,1632,389,plate,0.509719967842102,1588,378,1632,389,OCR_ERROR,VLM-Simulado
32,bus,0.9372991323471069,1,1352,154,1718,426,,,,,,,,
32,car,0.793201744556427,5,1303,316,1356,363,,,,,,,,
32,car,0.580542266368866,2,1226,322,1260,343,,,,,,,,
32,car,0.49591028690338135,5,1286,318,1313,343,,,,,,,,
32,bus,0.43716779351234436,2,1259,305,1289,339,,,,,,,,
32,person,0.4358706474304199,4,1017,304,1043,366,,,,,,,,
32,person,0.3836204409599304,4,982,301,999,346,,,,,,,,
32,person,0.3818016052246094,4,979,300,995,346,,,,,,,,
32,plate,0.42859575152397156,7,1582,377,1624,387,plate,0.42859575152397156,1582,377,1624,387,OCR_ERROR,VLM-Simulado
33,bus,0.936394214630127,1,1350,155,1712,426,,,,,,,,
33,car,0.7974118590354919,5,1303,317,1355,362,,,,,,,,
33,person,0.5263954401016235,4,1017,300,1045,365,,,,,,,,
33,car,0.5106399655342102,2,1226,319,1261,343,,,,,,,,
33,car,0.49199503660202026,5,1286,318,1312,343,,,,,,,,
33,person,0.47703689336776733,4,982,301,999,346,,,,,,,,
33,bus,0.4006694555282593,2,1260,305,1289,339,,,,,,,,
33,plate,0.6638894081115723,7,1576,375,1620,386,plate,0.6638894081115723,1576,375,1620,386,OCR_ERROR,VLM-Simulado
34,bus,0.9361410140991211,1,1349,158,1704,426,,,,,,,,
34,car,0.793034553527832,5,1303,317,1353,362,,,,,,,,
34,car,0.577762246131897,2,1225,319,1261,343,,,,,,,,
34,person,0.5186253190040588,4,1018,303,1047,367,,,,,,,,
34,car,0.4319702386856079,5,1289,318,1314,344,,,,,,,,
34,person,0.3965626060962677,4,982,302,999,347,,,,,,,,
34,bus,0.3664247691631317,2,1260,305,1289,339,,,,,,,,
34,plate,0.6206917762756348,7,1572,375,1616,386,plate,0.6206917762756348,1572,375,1616,386,OCR_ERROR,VLM-Simulado
35,bus,0.9324110150337219,1,1348,159,1700,429,,,,,,,,
35,car,0.7930861115455627,5,1302,317,1353,360,,,,,,,,
35,car,0.45783448219299316,2,1224,317,1260,343,,,,,,,,
35,car,0.4268212914466858,5,1292,318,1315,344,,,,,,,,
35,bus,0.3420045077800751,2,1260,305,1289,339,,,,,,,,
35,person,0.3375535011291504,4,982,304,999,347,,,,,,,,
35,person,0.27538323402404785,4,1022,322,1047,368,,,,,,,,
35,person,0.2537231147289276,8,979,303,996,346,,,,,,,,
36,bus,0.9283421039581299,1,1347,162,1691,430,,,,,,,,
36,car,0.7715210318565369,5,1302,318,1352,361,,,,,,,,
36,car,0.6167529821395874,2,1223,318,1260,343,,,,,,,,
36,person,0.5699209570884705,4,1019,304,1046,367,,,,,,,,
36,person,0.4514787197113037,4,982,302,999,347,,,,,,,,
36,car,0.40375831723213196,5,1292,318,1315,345,,,,,,,,
36,bus,0.31716224551200867,2,1260,305,1289,339,,,,,,,,
36,person,0.2919658124446869,4,955,290,975,340,,,,,,,,
36,plate,0.5860486626625061,7,1560,373,1602,385,plate,0.5860486626625061,1560,373,1602,385,OCR_ERROR,VLM-Simulado
37,bus,0.9342180490493774,1,1346,163,1681,424,,,,,,,,
37,car,0.7777630686759949,5,1302,318,1351,361,,,,,,,,
37,car,0.5507841110229492,2,1224,318,1259,344,,,,,,,,
37,person,0.4963859021663666,9,1023,312,1049,368,,,,,,,,
37,person,0.3673398792743683,4,984,302,999,348,,,,,,,,
37,bus,0.3032844662666321,2,1260,305,1289,339,,,,,,,,
37,plate,0.4644532799720764,7,1556,373,1597,384,plate,0.4644532799720764,1556,373,1597,384,OCR_ERROR,VLM-Simulado
38,bus,0.9368992447853088,1,1346,163,1675,424,,,,,,,,
38,car,0.7581015825271606,5,1302,318,1350,360,,,,,,,,
38,person,0.5531385540962219,4,983,299,1000,347,,,,,,,,
38,person,0.5313513875007629,4,955,287,978,344,,,,,,,,
38,person,0.5071146488189697,8,1021,300,1052,367,,,,,,,,
38,car,0.41586947441101074,2,1225,317,1259,343,,,,,,,,
38,bus,0.3116583824157715,2,1260,304,1289,338,,,,,,,,
39,bus,0.9362137317657471,1,1344,166,1669,425,,,,,,,,
39,car,0.7322824001312256,5,1302,317,1348,360,,,,,,,,
39,person,0.6615354418754578,8,1028,302,1053,368,,,,,,,,
39,bus,0.38772067427635193,2,1260,305,1289,339,,,,,,,,
39,person,0.38579514622688293,4,983,300,1000,346,,,,,,,,
39,car,0.3766660988330841,2,1225,317,1258,343,,,,,,,,
39,person,0.32086795568466187,4,956,288,977,344,,,,,,,,
40,bus,0.9325573444366455,1,1344,167,1664,424,,,,,,,,
40,car,0.7455847263336182,5,1302,316,1347,359,,,,,,,,
40,person,0.3966676890850067,8,1030,311,1053,367,,,,,,,,
40,bus,0.3662208914756775,2,1260,304,1289,339,,,,,,,,
40,car,0.354046493768692,2,1225,316,1258,343,,,,,,,,
40,person,0.33632010221481323,4,957,288,978,344,,,,,,,,
40,person,0.31714633107185364,4,983,301,1001,345,,,,,,,,
41,bus,0.932322084903717,1,1341,170,1657,426,,,,,,,,
41,car,0.7595953345298767,5,1301,316,1346,360,,,,,,,,
41,person,0.577319860458374,8,1030,315,1053,367,,,,,,,,
41,person,0.5699120163917542,4,983,300,1002,347,,,,,,,,
41,person,0.49274447560310364,4,958,290,978,344,,,,,,,,
41,car,0.38917240500450134,2,1224,316,1257,343,,,,,,,,
41,person,0.3554644286632538,8,1023,307,1055,368,,,,,,,,
41,bus,0.3138689696788788,2,1260,305,1288,339,,,,,,,,
42,bus,0.9279798269271851,1,1340,172,1651,422,,,,,,,,
42,car,0.7734759449958801,5,1301,316,1346,360,,,,,,,,
42,person,0.5683549642562866,4,958,289,979,345,,,,,,,,
42,person,0.5616954565048218,4,984,300,1003,347,,,,,,,,
42,person,0.5377488732337952,8,1032,315,1054,367,,,,,,,,
42,car,0.3679431676864624,2,1224,316,1257,343,,,,,,,,
42,bus,0.31204479932785034,2,1259,305,1289,339,,,,,,,,
42,person,0.3015928864479065,8,1030,301,1055,366,,,,,,,,
43,bus,0.9290854930877686,1,1339,173,1646,420,,,,,,,,
43,car,0.7507330775260925,5,1300,317,1344,360,,,,,,,,
43,person,0.5163092017173767,4,985,301,1003,346,,,,,,,,
43,person,0.487088680267334,8,1033,318,1054,367,,,,,,,,
43,person,0.4082501530647278,4,960,290,980,344,,,,,,,,
43,car,0.3943284749984741,2,1224,316,1257,343,,,,,,,,
43,bus,0.3564206063747406,2,1259,305,1288,339,,,,,,,,
43,person,0.2692442536354065,8,1029,300,1055,365,,,,,,,,
44,bus,0.9277591705322266,1,1339,175,1641,421,,,,,,,,
44,car,0.7598371505737305,5,1300,317,1342,360,,,,,,,,
44,person,0.49482908844947815,4,985,301,1003,346,,,,,,,,
44,person,0.4207846224308014,8,1034,320,1056,366,,,,,,,,
44,car,0.4057876467704773,2,1224,316,1256,343,,,,,,,,
44,bus,0.36907365918159485,2,1259,305,1288,339,,,,,,,,
45,bus,0.9276186227798462,1,1337,177,1635,422,,,,,,,,
45,car,0.7352458238601685,2,1300,318,1341,360,,,,,,,,
45,person,0.503368079662323,4,985,301,1003,344,,,,,,,,
45,person,0.45674529671669006,8,1035,318,1056,366,,,,,,,,
45,bus,0.4423656761646271,2,1259,305,1288,339,,,,,,,,
45,car,0.41783860325813293,2,1224,316,1256,343,,,,,,,,
45,person,0.3553893268108368,4,963,290,980,328,,,,,,,,
45,person,0.27081984281539917,8,1021,298,1042,350,,,,,,,,
46,bus,0.9300752282142639,1,1339,181,1629,422,,,,,,,,
46,car,0.7277829051017761,5,1300,318,1340,359,,,,,,,,
46,bus,0.4822097718715668,2,1259,306,1288,339,,,,,,,,
46,person,0.4749722182750702,4,985,301,1003,343,,,,,,,,
46,person,0.4722234308719635,8,1035,311,1058,366,,,,,,,,
46,car,0.38647690415382385,2,1224,317,1257,343,,,,,,,,
46,person,0.3586125075817108,4,1020,296,1040,351,,,,,,,,
46,person,0.3152979910373688,4,1029,300,1056,365,,,,,,,,
46,person,0.2904694676399231,10,964,289,981,329,,,,,,,,
47,bus,0.9249320030212402,1,1337,182,1626,418,,,,,,,,
47,car,0.7359097599983215,5,1300,317,1340,358,,,,,,,,
47,person,0.45406728982925415,4,985,302,1004,343,,,,,,,,
47,bus,0.442921906709671,2,1257,306,1289,338,,,,,,,,
47,car,0.41275784373283386,2,1225,317,1257,343,,,,,,,,
47,person,0.3797288239002228,8,1035,319,1058,366,,,,,,,,
47,person,0.33731791377067566,4,1020,297,1038,349,,,,,,,,
47,person,0.30164623260498047,10,963,289,981,335,,,,,,,,
47,person,0.2612593173980713,4,1031,301,1057,364,,,,,,,,
48,bus,0.9218337535858154,1,1335,183,1621,418,,,,,,,,
48,car,0.7198560237884521,5,1299,318,1339,358,,,,,,,,
48,bus,0.48549342155456543,2,1258,306,1288,338,,,,,,,,
48,person,0.4183499813079834,4,987,302,1004,344,,,,,,,,
48,car,0.3897494971752167,2,1225,317,1257,343,,,,,,,,
48,person,0.3731834590435028,8,1036,321,1058,365,,,,,,,,
48,person,0.27438685297966003,4,964,290,981,331,,,,,,,,
49,bus,0.9281764626502991,1,1338,185,1613,417,,,,,,,,
49,car,0.762627124786377,5,1300,325,1338,357,,,,,,,,
49,bus,0.5133011341094971,2,1259,305,1287,338,,,,,,,,
49,person,0.44683411717414856,8,1036,317,1059,366,,,,,,,,
49,car,0.434652715921402,2,1224,317,1257,343,,,,,,,,
49,person,0.27334192395210266,8,1022,301,1040,341,,,,,,,,
50,bus,0.9212863445281982,1,1336,184,1609,413,,,,,,,,
50,car,0.7096341848373413,5,1299,322,1337,358,,,,,,,,
50,bus,0.4781111776828766,2,1259,305,1288,338,,,,,,,,
50,car,0.4557795524597168,2,1224,317,1258,343,,,,,,,,
50,person,0.3165520429611206,8,1039,323,1059,367,,,,,,,,
51,bus,0.917712390422821,1,1333,186,1604,411,,,,,,,,
51,car,0.6971550583839417,5,1299,321,1336,357,,,,,,,,
51,bus,0.4628673493862152,2,1259,305,1288,338,,,,,,,,
51,car,0.4527100622653961,2,1224,317,1258,343,,,,,,,,
51,person,0.2501661479473114,8,1039,328,1059,366,,,,,,,,
52,bus,0.9152450561523438,1,1335,187,1602,411,,,,,,,,
52,car,0.7352861166000366,5,1299,322,1336,357,,,,,,,,
52,bus,0.493495374917984,2,1259,305,1287,338,,,,,,,,
52,car,0.44212648272514343,2,1224,317,1258,343,,,,,,,,
53,bus,0.9166277647018433,1,1334,189,1598,411,,,,,,,,
53,car,0.6778244376182556,5,1299,320,1336,357,,,,,,,,
53,bus,0.4962471127510071,2,1259,305,1287,339,,,,,,,,
53,car,0.4216841459274292,2,1225,317,1258,343,,,,,,,,
54,bus,0.9044064879417419,1,1333,191,1594,410,,,,,,,,
54,car,0.698294460773468,5,1298,319,1334,358,,,,,,,,
54,bus,0.4727593660354614,2,1259,305,1288,338,,,,,,,,
54,car,0.413764625787735,2,1224,317,1258,343,,,,,,,,
55,bus,0.9143388271331787,1,1334,191,1587,409,,,,,,,,
55,car,0.7160001397132874,5,1297,321,1333,358,,,,,,,,
55,bus,0.522271454334259,2,1259,305,1288,338,,,,,,,,
55,car,0.41695311665534973,2,1224,317,1258,343,,,,,,,,
56,bus,0.9132821559906006,1,1333,192,1584,409,,,,,,,,
56,car,0.7635185718536377,5,1295,321,1332,357,,,,,,,,
56,bus,0.5294651389122009,2,1260,305,1288,338,,,,,,,,
56,car,0.4212716221809387,2,1224,317,1258,343,,,,,,,,
57,bus,0.9122821688652039,1,1332,192,1580,410,,,,,,,,
57,car,0.7485325336456299,5,1294,323,1331,356,,,,,,,,
57,bus,0.5183349847793579,2,1260,305,1288,338,,,,,,,,
57,car,0.4474060833454132,2,1225,317,1258,343,,,,,,,,
57,person,0.2727588713169098,4,968,296,985,335,,,,,,,,
58,bus,0.9064235091209412,1,1331,193,1576,409,,,,,,,,
58,car,0.7383279800415039,5,1294,321,1330,356,,,,,,,,
58,bus,0.4743703007698059,2,1260,305,1288,338,,,,,,,,
58,car,0.45002421736717224,2,1225,317,1259,343,,,,,,,,
58,person,0.31149762868881226,4,990,303,1008,344,,,,,,,,
58,person,0.25477105379104614,4,1024,298,1042,342,,,,,,,,
59,bus,0.9097698926925659,1,1329,193,1572,409,,,,,,,,
59,car,0.7473201751708984,5,1294,319,1330,357,,,,,,,,
59,bus,0.4540177583694458,2,1260,305,1288,338,,,,,,,,
59,car,0.42416390776634216,2,1225,317,1259,343,,,,,,,,
59,person,0.2806904911994934,4,990,303,1008,345,,,,,,,,
59,person,0.252754271030426,4,1024,297,1041,345,,,,,,,,
60,bus,0.9170475602149963,1,1329,196,1568,407,,,,,,,,
60,car,0.7532793879508972,5,1294,320,1329,356,,,,,,,,
60,bus,0.5038315653800964,2,1260,305,1288,338,,,,,,,,
60,car,0.4116276800632477,2,1225,317,1259,343,,,,,,,,
60,person,0.2614806294441223,4,991,303,1008,344,,,,,,,,
61,bus,0.908361554145813,1,1329,197,1564,407,,,,,,,,
61,car,0.7606642246246338,5,1293,320,1329,356,,,,,,,,
61,bus,0.5051062703132629,2,1260,306,1288,338,,,,,,,,
61,car,0.4749470055103302,2,1225,318,1259,343,,,,,,,,
62,bus,0.9071464538574219,1,1328,198,1560,408,,,,,,,,
62,car,0.7792355418205261,5,1293,319,1328,356,,,,,,,,
62,car,0.5211263298988342,2,1224,320,1259,343,,,,,,,,
62,bus,0.4671458899974823,2,1260,306,1288,338,,,,,,,,
63,bus,0.9106763005256653,1,1328,198,1555,406,,,,,,,,
63,car,0.7758812308311462,2,1292,319,1328,356,,,,,,,,
63,car,0.5113245844841003,3,1224,321,1259,343,,,,,,,,
63,bus,0.45381563901901245,2,1260,306,1289,338,,,,,,,,
64,bus,0.907051682472229,1,1326,199,1551,406,,,,,,,,
64,car,0.7887211441993713,2,1291,322,1326,356,,,,,,,,
64,car,0.510109007358551,3,1224,320,1260,343,,,,,,,,
64,bus,0.47833654284477234,2,1260,305,1288,338,,,,,,,,
65,bus,0.8992664813995361,1,1325,200,1548,404,,,,,,,,
65,car,0.7846482992172241,2,1291,324,1326,356,,,,,,,,
65,bus,0.4955231249332428,2,1260,306,1288,338,,,,,,,,
65,car,0.4618815779685974,2,1224,320,1260,343,,,,,,,,
65,person,0.3604142963886261,8,1048,312,1070,363,,,,,,,,
66,bus,0.8996520638465881,1,1325,200,1544,401,,,,,,,,
66,car,0.8044689297676086,5,1291,323,1326,356,,,,,,,,
66,bus,0.4875142574310303,2,1260,306,1288,338,,,,,,,,
66,car,0.45587673783302307,2,1224,321,1260,343,,,,,,,,
66,person,0.3555535078048706,8,1050,308,1069,362,,,,,,,,
67,bus,0.9017856121063232,1,1324,202,1542,401,,,,,,,,
67,car,0.7775569558143616,5,1290,322,1325,356,,,,,,,,
67,bus,0.5230882167816162,2,1259,306,1288,338,,,,,,,,
67,person,0.34657561779022217,8,1050,311,1070,361,,,,,,,,
67,car,0.3443635404109955,2,1225,320,1260,342,,,,,,,,
68,bus,0.9126600623130798,1,1323,203,1539,401,,,,,,,,
68,car,0.7511340379714966,5,1290,321,1324,356,,,,,,,,
68,bus,0.5397776365280151,2,1259,306,1288,338,,,,,,,,
68,person,0.405894935131073,8,1051,310,1070,360,,,,,,,,
68,car,0.3292625844478607,2,1225,320,1260,342,,,,,,,,
68,plate,0.44257989525794983,11,1439,354,1480,364,plate,0.44257989525794983,1439,354,1480,364,OCR_ERROR,VLM-Simulado
69,bus,0.9105134606361389,1,1322,204,1536,399,,,,,,,,
69,car,0.7576631307601929,5,1289,323,1323,355,,,,,,,,
69,bus,0.5220558643341064,2,1260,305,1288,338,,,,,,,,
69,car,0.359247088432312,2,1225,320,1260,342,,,,,,,,
70,bus,0.9115483164787292,1,1321,205,1535,399,,,,,,,,
70,car,0.753038227558136,5,1287,324,1323,355,,,,,,,,
70,bus,0.5139805674552917,2,1260,305,1288,338,,,,,,,,
70,car,0.38698580861091614,2,1225,321,1260,343,,,,,,,,
70,person,0.34575724601745605,8,1053,309,1073,359,,,,,,,,
71,bus,0.9136157631874084,1,1321,206,1531,394,,,,,,,,
71,car,0.7230666279792786,5,1286,322,1322,354,,,,,,,,
71,person,0.5530796051025391,8,1053,305,1073,360,,,,,,,,
71,bus,0.5117075443267822,2,1260,305,1289,338,,,,,,,,
71,car,0.3834638297557831,2,1225,321,1260,343,,,,,,,,
72,bus,0.9167218208312988,1,1319,206,1526,396,,,,,,,,
72,car,0.728299617767334,5,1286,321,1322,354,,,,,,,,
72,bus,0.503269612789154,2,1260,305,1289,338,,,,,,,,
72,person,0.4396284818649292,8,1054,307,1073,359,,,,,,,,
72,car,0.4154423177242279,2,1225,320,1260,343,,,,,,,,
73,bus,0.9206900000572205,1,1318,208,1525,396,,,,,,,,
